class,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12
0,0.137142857,5.428571429,-4,-2,-35,0.412735849,0.098288318,0.375928463,175,22,20,65
0,0.195402299,11.93103448,0,0,-39,0.659090909,0.0882283,0.138366203,87,22,20,65
0,0.641791045,1.388059701,1,0,0,0.465277778,0.361032674,0.362002603,67,22,20,63
0,0,7.833333333,1,0,-7,0.789473684,0,0.543310658,30,22,20,63
0,0.308823529,1.397058824,-1,0,-2,0.456375839,0.250094268,0.002341439,68,22,20,63
0,0,14.67924528,1,0,-4,0.167721519,0,0.117291732,53,22,20,63
0,0,24.18181818,1,0,-4,0.234042553,0,0.367426267,33,22,20,63
0,0,22.08333333,1,0,-4,0.210526316,0,0.296766435,36,22,20,63
0,0,0.885714286,1,0,0,0.221518987,0,0.029502094,35,22,20,63
0,5.973684211,38.05263158,1,-2,-41,0.493506494,0.777466355,0.520712045,38,22,20,65
0,2.117647059,16.45882353,1,-2,-41,0.2,0.450891007,0.182658591,85,22,20,65
0,0.128888889,5.595555556,-1,0,-39,0.138717633,0.083466141,0.705130875,225,22,20,65
0,0.181333333,0.285333333,-39,13,12,0.567895003,0.181333333,0.235441695,1125,43,42,98
0,2.333333333,3.3125,1,0,-2,0.466019417,0.363017934,0.339988856,48,43,42,99
0,5.153846154,6.961538462,1,0,-2,0.5,0.406307978,0.384843982,26,43,42,99
0,7.967741935,9.806451613,1,-7,-12,0.775,0.526143095,0.468970437,31,43,42,99
0,1.622641509,2.160377358,1,-7,-12,0.412451362,0.109618404,0.002190441,106,43,42,99
0,0.94047619,1.535714286,-2,-1,1,0.545454545,0.165270019,0.001278772,84,43,42,99
0,0,7.055555556,1,0,-5,0.493150685,0,0.62376484,36,43,42,98
0,0,3.264705882,1,0,-5,0.193732194,0,0.04228294,68,43,42,98
0,0,0.363636364,1,0,-3,0.208860759,0,0.313747228,132,43,42,98
0,0.634146341,6.073170732,1,0,-5,0.286713287,0.469703942,0.352870496,41,43,42,98
0,0.103773585,3.252021563,-40,-3,-91,0.236531718,0.035293089,0.356099191,1484,43,42,98
0,0.040513834,0.329051383,-23,7,16,0.580275229,0.022917771,0.173008913,1012,43,42,99
0,6.6375,8.0375,1,-41,-28,0.296846011,1.016958599,1.363518923,160,43,42,98
0,3.611320755,4.456603774,-6,-34,-21,0.360544218,0.660617714,0.9459504,265,43,42,98
0,22.05660377,26.28301887,1,-41,-28,0.646341463,0.07366903,0.085496141,53,43,42,98
0,6.496932515,7.871165644,-3,-37,-24,0.455307263,0.314993552,0.540939981,163,43,42,98
0,34.94117647,41.52941176,1,-41,-28,0.472222222,0.267890596,0.485743642,34,43,42,98
0,2.470588235,4.294117647,1,-3,-3,0.453333333,0.239495798,0.394727403,34,43,42,98
0,3.076923077,10.15384615,1,0,-5,0.433333333,0.048189165,0.571829322,26,43,42,98
0,0.440433213,2.002406739,-3,-1,-42,0.148049172,0.130316178,0.477771749,831,43,42,99
0,17.13636364,36.8030303,1,-5,-46,0.214983713,0.221604413,0.017671896,66,43,42,99
0,6.439613527,6.657004831,-1,-20,-31,0.307578009,1.348433351,0.960123336,207,66,64,152
0,3.597014925,3.731343284,-11,-10,-21,0.411547912,0.755145473,0.464934741,335,66,64,152
0,24.66666667,25.41666667,1,-22,-33,0.731707317,0.012820513,0.176049195,60,66,64,152
0,6.230046948,6.441314554,-1,-20,-31,0.544757033,0.325960768,0.106715097,213,66,64,152
0,0.258917836,2.133066132,-45,-34,-186,0.218782883,0.172549738,0.640246347,2495,66,64,153
0,2.54137931,4.465517241,-4,-17,-28,0.185540627,1.275041456,2.249373697,290,66,64,152
0,4.705555556,7.805555556,-2,-19,-30,0.274390244,0.538365986,1.197202147,180,66,64,152
0,0.070047544,0.605229794,-131,-10,4,0.320760472,0.063183761,0.359366358,6310,66,64,152
1,0,0.007138222,-9,0,2,0.740153698,0,0.007138222,1541,83,41,125
0,0.107754833,0.292508787,-139,-30,-4,0.398633856,0.055924908,0.049428174,9104,83,82,189
0,0.175572519,0.303261624,-35,34,36,0.669609665,0.175572519,0.212022046,1441,83,82,189
0,0.6620117,1.507265522,-123,-150,-272,0.246763528,0.6620117,1.490679549,5299,83,82,188
1,0,0.006009615,-2,0,3,0.781954887,0,0.005537089,1664,102,50,156
0,0.911858769,1.364973775,-231,-171,-178,0.358857825,0.911858769,0.812866374,7817,102,100,234
0,0.239905223,0.825155494,-127,-106,-282,0.436030994,0.190452503,0.492006972,10129,102,100,234
1,0,0.004259851,1,0,0,0.811581677,0,0.003064224,1878,126,62,190
0,0.782952324,1.986997535,-143,-297,-735,0.4183376,0.768741023,0.524279149,11767,126,124,285
0,0.232274575,0.69855487,-395,275,240,0.614608873,0.232274575,0.308820868,13286,126,124,287
0,0.665889666,1.991375291,-105,-326,-495,0.450015735,0.653516765,0.552074419,12870,139,138,314
0,0.251007948,0.400011519,-487,319,361,0.623455903,0.251007948,0.371978773,17362,139,138,315
0,0.567293456,0.357158721,-359,-636,127,0.490130624,0.567293456,0.357158721,27016,157,156,354
0,0.314058528,0.424784984,-409,283,288,0.650561284,0.314058528,0.389434279,18487,157,156,356
0,0,1.850241546,-2,0,-3,0.723776224,0,0.227327884,207,22,20,43
0,0,4.9,0,0,-5,0.564971751,0,0.01014218,100,22,20,43
0,0,7.109756098,0,0,-11,0.803921569,0,0.294202114,82,22,20,42
0,0.665745856,0.837016575,-5,-1,-6,0.592471358,0.067975533,0.042306206,362,22,20,42
0,8.725806452,1.290322581,-1,-5,-4,0.424657534,0.30033676,0.14125289,62,22,20,42
0,0.822580645,0.174731183,-3,-6,-7,0.506811989,0.048412377,0.088702889,372,22,20,43
0,16.84210526,0.5,0,-9,0,0.475,0.118627289,0.0625,38,22,20,43
0,0,0.743589744,0,0,-1,0.32231405,0,0.286429018,39,22,20,43
0,0,5.822222222,1,0,-3,0.125874126,0,0.035418452,90,22,20,42
0,0,2.569767442,1,0,-3,0.097120271,0,0.250159806,172,22,20,42
0,0,4.125,1,0,0,0.340425532,0,0.467679558,32,22,20,42
0,0,2.875776398,-1,0,-3,0.646586345,0,0.085243296,161,22,20,65
0,0,14.6,1,0,-5,0.519480519,0,0.138578199,40,22,20,65
0,0.082533589,0.909788868,-4,0,-13,0.511285574,0.064770007,0.157000509,521,22,20,63
0,0.349593496,0.827235772,-7,-1,-15,0.522292994,0.026912014,0.248191514,492,22,20,65
0,5.916666667,8.364583333,1,-9,-23,0.8,0.329563813,0.185097897,96,22,20,65
0,0.722222222,3.194444444,0,-1,-4,0.346153846,0.226788432,0.449243263,36,22,20,65
0,12.77777778,18.14814815,1,-4,-12,0.509433962,0.005146836,0.115221815,27,22,20,63
0,0.55,1.154166667,-4,1,-7,0.522875817,0.030722071,0.086552198,240,22,20,63
0,0,1.051282051,0,0,0,0.32231405,0,0.378917379,39,22,20,63
0,0,30.96153846,1,0,-4,0.342105263,0,0.567240883,26,22,20,63
0,0,14.67924528,1,0,-4,0.192727273,0,0.231820336,53,22,20,63
0,0.128888889,5.595555556,-1,0,-39,0.138717633,0.083466141,0.705130875,225,22,20,65
0,2.117647059,16.45882353,1,-2,-41,0.2,0.450891007,0.182658591,85,22,20,65
0,0,5.96875,1,0,-4,0.340425532,0,0.410384788,32,22,20,65
0,0.377085651,0.567296997,-22,-4,1,0.651921682,0.001576702,0.04815837,899,43,42,98
0,7.198675497,8.331125828,-4,-22,-17,0.50166113,0.297477037,0.362109056,151,43,42,98
0,17.16666667,20.66666667,0,-13,-14,0.555555556,0.021875,0.132690882,30,43,42,99
0,1.379912664,1.838427948,-8,-5,-6,0.579746835,0.020765102,0.168881364,229,43,42,99
0,19.18518519,23.07407407,1,-14,-15,0.9,0.369212963,0.464624001,27,43,42,99
0,1.25,3.125,1,-1,-2,0.385542169,0.220588235,0.087,32,43,42,99
0,0,2.225806452,0,0,-3,0.244736842,0,0.239102141,93,43,42,98
0,0.68115942,3.347826087,0,0,-3,0.357512953,0.559921962,0.479124497,69,43,42,98
0,0,0.285714286,1,0,0,0.227272727,0,0.157894737,35,43,42,98
0,0.147982063,27.29596413,-3,0,-128,0.200720072,0.093526601,0.598048808,223,43,42,98
0,0.034170854,0.308542714,-17,4,6,0.591557669,0.034170854,0.136277152,995,43,42,99
0,0.922630561,1.725338491,-11,-9,-10,0.568131868,0.155610179,0.202743951,517,43,42,98
0,12.80555556,18.56944444,0,-20,-21,0.470588235,0.39514531,0.452048982,72,43,42,98
0,4.807692308,53.19230769,1,-5,-22,0.65,0.228213647,0.051257181,26,43,42,98
0,2.0125,2.75,0,-6,-3,0.444444444,0.319343066,0.581005587,80,43,42,98
0,0.440433213,2.002406739,-3,-1,-42,0.148049172,0.130316178,0.477771749,831,43,42,99
0,0,11.66497462,1,0,-46,0.145387454,0,0.50482643,197,43,42,99
0,1.264615385,4.363076923,-14,-5,-87,0.481838399,0.458914114,0.295628719,650,66,64,152
0,10.15151515,25.40909091,-1,-18,-100,0.352,0.997047842,0.773533147,132,66,64,152
0,22.74193548,55.22580645,1,-20,-102,0.375757576,0.870782882,0.661400083,62,66,64,152
0,0.258917836,2.133066132,-45,-34,-186,0.218782883,0.172549738,0.640246347,2495,66,64,153
0,1.693333333,10.62,-3,-15,-98,0.186219739,1.693333333,2.352403295,300,66,64,152
0,4.311111111,76.46666667,1,-6,-102,0.263157895,0.295577746,1.372277937,45,66,64,152
0,5.828571429,98.6,1,-6,-102,0.364583333,0.064846138,0.712320917,35,66,64,152
0,0.070047544,0.605229794,-131,-10,4,0.320760472,0.063183761,0.359366358,6310,66,64,152
1,0,0.00669344,-14,0,2,0.725242718,0,0.00669344,1494,83,41,125
0,0.107754833,0.292508787,-139,-30,-4,0.398633856,0.055924908,0.049428174,9104,83,82,189
0,0.171490593,0.300289436,-21,17,22,0.656844106,0.171490593,0.208930169,1382,83,82,189
0,0.6620117,1.507265522,-123,-150,-272,0.246763528,0.6620117,1.490679549,5299,83,82,188
1,0,0.011235955,-4,0,1,0.772420444,0,0.000332044,1602,102,50,156
0,0.911858769,1.364973775,-231,-171,-178,0.358857825,0.911858769,0.812866374,7817,102,100,234
0,0.296901893,1.833620195,-101,96,37,0.624283668,0.296901893,0.168952066,3486,102,100,236
0,0.239905223,0.825155494,-127,-106,-282,0.436030994,0.190452503,0.492006972,10129,102,100,234
1,0,0,1,0,0,0.794078657,0,0,1797,126,62,190
0,0.782952324,1.986997535,-143,-297,-735,0.4183376,0.768741023,0.524279149,11767,126,124,285
0,0.232274575,0.69855487,-395,275,240,0.614608873,0.232274575,0.308820868,13286,126,124,287
0,0.665889666,1.991375291,-105,-326,-495,0.450015735,0.653516765,0.552074419,12870,139,138,314
0,0.251007948,0.400011519,-487,319,361,0.623455903,0.251007948,0.371978773,17362,139,138,315
0,0.567293456,0.357158721,-359,-636,127,0.490130624,0.567293456,0.357158721,27016,157,156,354
0,0.314058528,0.424784984,-409,283,288,0.650561284,0.314058528,0.389434279,18487,157,156,356
0,0,0.811926606,-1,0,0,0.564766839,0,0.074352795,218,22,10,42
0,0.193379791,0.548780488,-11,2,-5,0.430930931,0.193379791,0.104376665,574,22,20,43
0,3.675824176,1.357142857,-4,-11,-7,0.54491018,0.252405326,0.478273218,182,22,20,42
0,20.275,9.725,0,-15,-11,0.606060606,0.327836285,0.530914513,40,22,20,42
0,8.455555556,5.244444444,1,-16,-17,0.6,0.321046753,0.206214689,90,22,20,42
0,2.298449612,1.178294574,-2,-13,-14,0.569536424,0.284730649,0.163756405,258,22,20,42
0,0.410989011,0.27032967,-16,-11,-3,0.39668701,0.030174663,0.167522542,455,22,20,43
0,1.572727273,1.363636364,-1,-7,-5,0.625,0.316012085,0.124210526,110,22,20,42
0,9.107142857,2.357142857,-1,-7,-6,0.528301887,0.190817868,0.092201166,28,22,20,42
0,0.735294118,0.705882353,0,-2,-1,0.548387097,0.021925134,0.068330362,34,22,20,43
0,0,0.972972973,1,0,0,0.366336634,0,0.446471471,37,22,20,43
0,0,1.216216216,1,0,0,0.190721649,0,0.049843213,74,22,20,42
0,0,0.961538462,1,0,0,0.279569892,0,0.465034965,26,22,20,42
0,0.025641026,1.37995338,-4,3,-10,0.52962963,0.025641026,0.031992633,429,22,20,65
0,0,20.72340426,1,0,-15,0.652777778,0,0.162695339,47,22,20,65
0,0.21221865,1.189710611,-10,-3,-20,0.371565114,0.211494937,0.5159535,622,22,20,63
0,0,41.5625,1,0,-31,0.820512821,0,0.313508065,32,22,20,63
0,0.160447761,3.929104478,-9,0,-33,0.480286738,0.142027955,0.074390742,268,22,20,65
0,0.486486486,4.95045045,-5,-1,-37,0.503401361,0.035609069,0.025058066,222,22,20,65
0,11.69230769,49.80769231,1,-7,-43,0.634146341,0.177907401,0.186283053,26,22,20,65
0,0.873563218,1.743295019,-7,-10,-21,0.394259819,0.043144534,0.381035211,261,22,20,63
0,11.86842105,17.84210526,1,-18,-29,0.493506494,0.166637156,0.103301981,38,22,20,63
0,12.97142857,19.45714286,1,-18,-29,0.432098765,0.048203773,0.260097773,35,22,20,63
0,1.169491525,5.389830508,-2,-2,-11,0.536363636,0.289967934,0.292875899,59,22,20,65
0,0,1,1,0,0,0.279569892,0,0.454545455,26,22,20,63
0,0,2.081081081,1,0,-1,0.366336634,0,0.142729506,37,22,20,63
0,0,2.013513514,1,0,-4,0.190721649,0,0.052424161,74,22,20,65
0,0,0.212121212,1,0,0,0.804878049,0,0.15767848,33,43,21,65
0,0.280847843,0.384557154,-42,-1,-10,0.516015625,0.279847961,0.333007263,1321,43,42,98
0,0.960212202,1.103448276,-13,-11,-8,0.379275654,0.479461601,0.56969038,377,43,42,99
0,11.1147541,12,0,-24,-21,0.504132231,0.113048782,0.180930931,61,43,42,99
0,0,2,1,0,0,0.433333333,0,0.699499165,26,43,42,98
0,2.148148148,8.333333333,1,-3,-15,0.290322581,0.841369672,0.137176938,27,43,42,98
0,0,0.205479452,1,0,0,0.202777778,0,0.079533838,73,43,42,98
0,1.192307692,8.692307692,1,-4,-15,0.371428571,0.334448161,0.325584952,26,43,42,98
0,0.147982063,27.29596413,-3,0,-128,0.200720072,0.093526601,0.598048808,223,43,42,98
0,0.019607843,122.7254902,1,0,-132,0.149560117,0.019607843,1.144692566,51,43,42,98
0,0.042553191,0.595744681,-2,0,-6,0.39275766,0.031065002,0.582520277,141,43,42,98
0,0.108108108,169.5405405,1,0,-132,0.291338583,0.012444099,0.100988646,37,43,42,98
0,0,232.7037037,1,0,-132,0.5625,0,0.429759161,27,43,42,98
0,0.0969163,0.395007342,-30,3,-13,0.563275434,0.0969163,0.302365928,1362,43,42,99
0,1.037709497,1.554469274,-28,-17,-24,0.544486692,0.019630133,0.263304662,716,43,42,98
0,5.5,3.344827586,-1,-12,-13,0.585858586,0.352615694,0.572427504,58,43,42,98
0,11.16129032,7.129032258,0,-13,-14,0.492063492,0.229213994,0.490925415,31,43,42,98
0,0,11.66497462,1,0,-46,0.145387454,0,0.50482643,197,43,42,99
0,0,46.98076923,1,0,-46,0.152492669,0,0.43471083,52,43,42,99
0,0,0.368421053,0,0,-2,0.314049587,0,0.235663786,114,43,42,99
0,0,0.43902439,1,0,0,0.294964029,0,0.020532603,41,43,42,99
0,1.36443884,3.395964691,-21,-18,-80,0.595345345,0.177357957,0.048607623,793,66,64,152
0,33.72222222,63.55555556,1,-40,-102,0.666666667,0.051401869,0.063574499,54,66,64,152
0,0,0.846153846,-2,0,-6,0.388059701,0,0.475454963,156,66,64,153
0,52.23728814,131.4915254,1,-80,-232,0.301020408,0.147785979,0.192137859,59,66,64,153
0,0,278.1785714,1,0,-232,0.444444444,0,0.192569894,28,66,64,153
0,0.172772007,0.245489338,-52,15,46,0.687852576,0.171010426,0.211322659,1829,66,64,153
0,12.96153846,43.69230769,1,-37,-102,0.130217028,2.112378689,3.794178422,78,66,64,152
0,3.321428571,12.83333333,-14,-22,-87,0.250497018,0.617922271,1.492180038,252,66,64,152
0,11.375,38.61363636,1,-37,-102,0.218905473,0.851414217,1.8518413,88,66,64,152
0,0.070047544,0.605229794,-131,-10,4,0.320760472,0.063183761,0.359366358,6310,66,64,152
0,0.04,0.462222222,-8,0,0,0.621546961,0.063482587,0.462222222,225,66,64,152
1,0,0.005491991,-30,0,0,0.812872024,0,0.004744413,2185,83,41,125
0,28.13157895,68.92631579,-3,-137,-392,0.347985348,0.903751299,0.766191813,190,83,82,188
0,0.107754833,0.292508787,-139,-30,-4,0.398633856,0.055924908,0.049428174,9104,83,82,189
0,0.326956522,0.455652174,-49,44,49,0.628644315,0.326956522,0.385950578,1725,83,82,189
0,0.6620117,1.507265522,-123,-150,-272,0.246763528,0.6620117,1.490679549,5299,83,82,188
0,0.366197183,61.37558685,-6,-3,-389,0.52853598,0.008383635,0.162851529,213,83,82,188
1,0,0.005267779,-6,0,1,0.833211412,0,0.003432679,2278,102,50,156
0,0.911858769,1.364973775,-231,-171,-178,0.358857825,0.911858769,0.812866374,7817,102,100,234
0,50.89236111,63.19097222,-8,-394,-401,0.572564612,0.198267348,0.136223353,288,102,100,234
0,0.296901893,1.833620195,-101,96,37,0.624283668,0.296901893,0.168952066,3486,102,100,236
0,0.239905223,0.825155494,-127,-106,-282,0.436030994,0.190452503,0.492006972,10129,102,100,234
0,0.194528875,55.19148936,-8,-1,-401,0.908839779,0.140319179,0.284184849,329,102,100,234
1,0,0.000398248,0,0,0,0.871269951,0,0.000398248,2511,126,62,190
0,0.782952324,1.986997535,-143,-297,-735,0.4183376,0.768741023,0.524279149,11767,126,124,285
0,60.16618076,0.306122449,-7,-433,4,0.851116625,0.130635154,0.074925577,343,126,124,285
0,0.232274575,0.69855487,-395,275,240,0.614608873,0.232274575,0.308820868,13286,126,124,287
0,0.665889666,1.991375291,-105,-326,-495,0.450015735,0.653516765,0.552074419,12870,139,138,314
0,60.08262108,0.150997151,-5,-426,5,0.916449086,0.188052481,0.113014268,351,139,138,314
0,0.251007948,0.400011519,-487,319,361,0.623455903,0.251007948,0.371978773,17362,139,138,315
0,0.567293456,0.357158721,-359,-636,127,0.490130624,0.567293456,0.357158721,27016,157,156,354
0,119.9771429,0.062857143,-1,-994,1,0.966850829,0.205483931,0.115507389,350,157,156,354
0,0.314058528,0.424784984,-409,283,288,0.650561284,0.314058528,0.389434279,18487,157,156,356
0,0,3.066666667,1,0,0,0.566037736,0,0.051382114,60,22,20,43
0,0.05811138,0.595641646,-9,0,-1,0.476355248,0.05811138,0.029858831,413,22,20,42
0,0,17.82857143,1,0,-11,0.573770492,0,0.194570226,35,22,20,42
0,3.299465241,0.465240642,-2,-18,-4,0.406521739,0.093285799,0.250483665,187,22,20,43
0,0.928057554,0.494004796,-3,-17,-10,0.45474373,0.022648548,0.089032113,417,22,20,43
0,1.537037037,1.703703704,-1,-1,0,0.377622378,0.268518519,0.597643098,54,22,20,42
0,1.943925234,2.271028037,-3,-5,-9,0.467248908,0.227976099,0.269602408,107,22,20,42
0,5.5625,6.291666667,0,-8,-12,0.695652174,0.175204918,0.147245763,48,22,20,42
0,0.391304348,0.304347826,-1,-1,0,0.50273224,0.157312253,0.222489732,92,22,20,43
0,0,0.448275862,1,0,-1,0.69047619,0,0.658271988,29,22,20,43
0,0,0.244897959,1,0,0,0.164983165,0,0.165384438,49,22,20,42
0,0.266666667,0.1,1,0,0,0.23255814,0.055491329,0.028082192,30,22,20,42
0,0,2.18061674,1,0,-9,0.608579088,0,0.168043447,227,22,20,63
0,0,14.69565217,0,0,-8,0.541176471,0,0.06442466,46,22,20,63
0,0.126911315,0.808868502,-16,0,-15,0.400735294,0.126221228,0.510011966,654,22,20,65
0,0.620437956,1.379562044,-2,-2,-4,0.479020979,0.07680228,0.228438167,137,22,20,63
0,0.840466926,2.054474708,-6,2,-7,0.501953125,0.003891051,0.107571566,257,22,20,63
0,16.51851852,28.07407407,1,-5,-14,0.870967742,0.425925926,0.361688175,27,22,20,63
0,6.166666667,10.89393939,1,-5,-14,0.492537313,0.015151515,0.128744957,66,22,20,63
0,0.307692308,2.376068376,-1,1,-13,0.541666667,0.022624434,0.168639053,117,22,20,65
0,0.5,11.34375,0,0,-14,0.615384615,0.130434783,0.028645833,32,22,20,65
0,1.421052632,2.605263158,1,-2,-1,0.463414634,0.084843256,0.10414673,38,22,20,63
0,0,0.285714286,1,0,0,0.164983165,0,0.138019994,49,22,20,63
0,0,0.37295082,1,0,-3,0.595121951,0,0.209396298,244,43,21,65
0,0,3.527027027,0,0,-2,0.381443299,0,0.233487701,74,43,21,65
0,0.053254438,0.322062553,-31,-2,8,0.60511509,0.053254438,0.200479466,1183,43,42,98
0,1.232876712,7.712328767,-1,-5,-21,0.603305785,0.024627862,0.036387769,146,43,42,99
0,1.101265823,2.220253165,-14,1,-8,0.633012821,0.093856342,0.081609701,395,43,42,99
0,27.62068966,42.86206897,1,-14,-23,0.630434783,0.090150847,0.077854126,29,43,42,99
0,8.325842697,13.29213483,-1,-12,-21,0.563291139,0.018302105,0.032064581,89,43,42,99
0,0,1.782608696,1,0,-1,0.213953488,0,0.40107932,46,43,42,98
0,3.261904762,6.80952381,0,-1,-8,0.235955056,0.487488329,0.676833822,42,43,42,98
0,4.114285714,8.371428571,1,-2,-9,0.492957746,0.288011204,0.197380665,35,43,42,98
0,0,1.333333333,1,0,-1,0.243243243,0,0.193548387,27,43,42,98
0,0,9.933333333,1,0,-9,0.241935484,0,0.635383997,30,43,42,98
0,0.032786885,102.442623,1,0,-132,0.137697517,0.032786885,1.329457196,61,43,42,98
0,0.363636364,0.939393939,1,-1,0,0.226027397,0.047411918,0.260701005,33,43,42,98
0,0.078431373,0.235294118,1,0,0,0.206477733,0.002350004,0.018914318,51,43,42,98
0,0,0.585872576,-8,0,-15,0.50631136,0,0.173562166,722,43,42,99
0,3.285276074,3.797546012,-6,-24,-17,0.588447653,0.11719668,0.234482346,326,43,42,98
0,0.779617834,0.992356688,-13,-17,-10,0.555949008,0.182503709,0.306645445,785,43,42,98
0,2.00729927,1.394160584,0,-12,-8,0.415151515,0.577756374,0.046956583,137,43,42,98
0,0,2.793650794,1,0,-3,0.14221219,0,0.062990071,63,43,42,99
0,0,0.866666667,0,0,1,0.215311005,0,0.018624891,45,43,42,99
0,0,0.490909091,1,0,0,0.205992509,0,0.009769335,55,43,42,99
0,0.296383648,0.447327044,-22,1,-17,0.581352834,0.296383648,0.281048371,1272,66,64,152
0,3.0041841,31.70711297,-2,-21,-229,0.151170145,0.37115336,1.373867034,239,66,64,153
0,4.392857143,92.05952381,1,-10,-232,0.219321149,0.242758295,0.636220797,84,66,64,153
0,15.77777778,288.5185185,1,-10,-232,0.243243243,0.120537505,0.475304391,27,66,64,153
0,16.42307692,299.6538462,1,-10,-232,0.684210526,0.601638434,0.475515487,26,66,64,153
0,4.524390244,94.32926829,1,-10,-232,0.2039801,0.336224355,0.759278605,82,66,64,153
1,0.012787724,0.088235294,-23,10,16,0.72642824,0.012787724,0.065955682,1564,66,64,153
0,10.1953125,13.3828125,0,-33,-39,0.299765808,1.009415064,1.484409764,128,66,64,152
0,3.368902439,4.612804878,-8,-25,-31,0.395657419,0.52241283,0.88228772,328,66,64,152
0,21.74603175,28.22222222,0,-33,-39,0.290322581,1.074774649,1.565219346,63,66,64,152
0,0.070047544,0.605229794,-131,-10,4,0.320760472,0.063183761,0.359366358,6310,66,64,152
0,0.3125,157.265625,1,0,-128,0.167101828,0.3125,1.609372982,64,66,64,152
0,0.301587302,0.53968254,1,0,-1,0.202572347,0.00694938,0.111000626,63,66,64,152
1,0,0.009548059,-23,0,1,0.724630996,0,0.0086176,1571,83,41,125
0,0.76313276,11.6895893,-33,4,-362,0.433360927,0.760946155,0.418237857,1047,83,82,188
0,0.107754833,0.292508787,-139,-30,-4,0.398633856,0.055924908,0.049428174,9104,83,82,189
0,0.315789474,153.8289474,1,-1,-144,0.199475066,0.205086032,1.09719244,76,83,82,189
1,0.048318043,0.154740061,-22,17,23,0.742844162,0.048318043,0.080604964,1635,83,82,189
0,0.6620117,1.507265522,-123,-150,-272,0.246763528,0.6620117,1.490679549,5299,83,82,188
0,230.7631579,348.6315789,1,-274,-396,0.535211268,0.233715926,0.148348157,38,83,82,188
0,325.1851852,491.0740741,1,-274,-396,0.243243243,0.686064802,1.526725365,27,83,82,188
0,87.07,131.86,0,-273,-395,0.240384615,0.706115302,1.55677291,100,83,82,188
1,0,0.005875441,-7,0,1,0.774340309,0,0.004961008,1702,102,50,156
0,0.911858769,1.364973775,-231,-171,-178,0.358857825,0.911858769,0.812866374,7817,102,100,234
0,0.239905223,0.825155494,-127,-106,-282,0.436030994,0.190452503,0.492006972,10129,102,100,234
0,464.1481481,683.7037037,1,-234,-410,0.28125,0.845597116,1.313106787,27,102,100,234
0,128.4742268,189.5876289,0,-233,-409,0.225058005,1.306401808,1.890638281,97,102,100,234
1,0,0.000529661,1,0,0,0.802721088,0,0.000529661,1888,126,62,190
0,0.782952324,1.986997535,-143,-297,-735,0.4183376,0.768741023,0.524279149,11767,126,124,285
0,551.1052632,923.9473684,1,-441,-879,0.535211268,0.382502422,0.191423497,38,126,124,285
0,0.232274575,0.69855487,-395,275,240,0.614608873,0.232274575,0.308820868,13286,126,124,287
1,0,0.000510204,1,0,0,0.792239289,0,0.000297962,1960,139,69,209
0,0.665889666,1.991375291,-105,-326,-495,0.450015735,0.653516765,0.552074419,12870,139,138,314
0,0.251007948,0.400011519,-487,319,361,0.623455903,0.251007948,0.371978773,17362,139,138,315
